"conceptid";"preflabel";"modified";"altlabel";"definition"
"BE002011";"Endochironomus (ITIS: 129470)";"8/31/2012 15:39:47";"";""
"BE002012";"Endochironomus albipennis";"9/16/2010 01:58:56";"";""
"BE002013";"Endochironomus dispar (ITIS: 129478)";"9/16/2010 01:58:56";"";""
"BE002014";"Endochironomus tendens";"9/16/2010 01:58:56";"";""
"BE002015";"Enipo kinbergi (ITIS: 64719: WoRMS 130738)";"9/16/2010 01:58:56";"";""
"BE002016";"Enochrus (ITIS: 112973: WoRMS 150755)";"8/31/2012 15:39:47";"";""
"BE002017";"Enochrus quadripunctatus";"9/16/2010 01:58:56";"";""
"BE002018";"Ensiculifera (ITIS: 573310: WoRMS 231803)";"8/31/2012 15:39:47";"";""
"BE002019";"Ensis (ITIS: 81021: WoRMS 138333)";"8/31/2012 15:39:47";"";""
"BE002020";"Ensis arcuatus (ITIS: 81025: WoRMS 140731)";"9/16/2010 01:58:57";"";""
"BE002021";"Ensis directus (ITIS: 81022: WoRMS 140732)";"9/16/2010 01:58:56";"";""
"BE002022";"Ensis ensis (ITIS: 81024: WoRMS 140733)";"9/16/2010 01:58:56";"";""
"BE002023";"Ensis minor (ITIS: 81023: WoRMS 140734)";"9/16/2010 01:58:56";"";""
"BE002024";"Ensis siliqua (ITIS: 81026: WoRMS 140735)";"9/16/2010 01:58:57";"";""
"BE002025";"Enteropneusta (ITIS: 158617: WoRMS 1820) [Stage: larvae]";"9/16/2010 01:58:56";"";""
"BE002026";"Enteropneusta (ITIS: 158617: WoRMS 1820)";"9/16/2010 01:58:56";"";""
"BE002027";"Entomoneis (ITIS: 4699: WoRMS 156598)";"8/31/2012 15:39:47";"";""
"BE002028";"Entomoneis alata (ITIS: 193812: WoRMS 157428)";"9/16/2010 01:58:56";"";""
"BE002029";"Entomosigma (ITIS: 331426: WoRMS 246831)";"8/31/2012 15:39:47";"";""
"BE002030";"Entoprocta (ITIS: 156732: WoRMS 1271)";"9/16/2010 01:58:56";"";""
"BE002031";"Ephemera (ITIS: 101526: WoRMS 235815)";"8/31/2012 15:39:47";"";""
"BE002032";"Ephemera lineata";"9/16/2010 01:58:56";"";""
"BE002033";"Ephemera planamembranacea (ITIS: 615900: WoRMS 341542)";"9/16/2010 01:58:56";"";""
"BE002034";"Ephemera vulgata";"9/16/2010 01:58:56";"";""
"BE002035";"Ephemerella ignita";"9/16/2010 01:58:57";"";""
"BE002036";"Ephemeridae (ITIS: 101525: WoRMS 235814)";"9/16/2010 01:58:56";"";""
"BE002037";"Ephemeroptera (ITIS: 100502: WoRMS 235812)";"9/16/2010 01:58:56";"";""
"BE002038";"Ephoron virgo";"9/16/2010 01:58:56";"";""
"BE002039";"Ephydatia (ITIS: 47713: WoRMS 167141)";"8/31/2012 15:39:47";"";""
"BE002040";"Ephydatia fluviatilis (ITIS: 47714: WoRMS 167144)";"9/16/2010 01:58:56";"";""
"BE002041";"Ephydridae (ITIS: 146893: WoRMS 118101)";"9/16/2010 01:58:57";"";""
"BE002042";"Epiphanes (ITIS: 58529: WoRMS 148361)";"8/31/2012 15:39:47";"";""
"BE002043";"Epiplocylis blanda (WoRMS 183563)";"9/16/2010 01:58:56";"";""
"BE002044";"Epistylis (ITIS: 46465: WoRMS 163583)";"8/31/2012 15:39:47";"";""
"BE002045";"Epithemia (ITIS: 5005: WoRMS 149026)";"8/31/2012 15:39:47";"";""
"BE002046";"Eremophila alpestris (ITIS: 554256: WoRMS 232056)";"9/16/2010 01:58:56";"";""
"BE002047";"Ericthonius difformis (ITIS: 93618: WoRMS 102403)";"9/16/2010 01:58:56";"";""
"BE002048";"Eriocheir sinensis (ITIS: 99058: WoRMS 107451)";"9/16/2010 01:58:56";"";""
"BE002049";"Erioptera (ITIS: 120503)";"8/31/2012 15:39:47";"";""
"BE002050";"Erkenia subaequiciliata (ITIS: 1513)";"9/16/2010 01:58:56";"";""
"BE002051";"Erpobdella (ITIS: 69444: WoRMS 160006)";"8/31/2012 15:39:47";"";""
"BE002052";"Erpobdella monostriata";"9/16/2010 01:58:56";"";""
"BE002053";"Erpobdella nigricollis";"9/16/2010 01:58:57";"";""
"BE002054";"Erpobdella octoculata (ITIS: 568899: WoRMS 181575)";"9/16/2010 01:58:57";"";""
"BE002055";"Erpobdella testacea";"9/16/2010 01:58:56";"";""
"BE002056";"Erpobdellidae (ITIS: 69438: WoRMS 160005)";"9/16/2010 01:58:56";"";""
"BE002057";"Erythromma najas";"9/16/2010 01:58:57";"";""
"BE002058";"Erythromma viridulum";"9/16/2010 01:58:56";"";""
"BE002059";"Erythropsis (ITIS: 331309: WoRMS 231834)";"8/31/2012 15:39:47";"";""
"BE002060";"Escherichia coli (ITIS: 285: WoRMS 422817)";"9/16/2010 01:58:56";"";""
"BE002061";"Eteone (ITIS: 65258: WoRMS 129443)";"8/31/2012 15:39:47";"";""
"BE002062";"Eteone flava (ITIS: 65262: WoRMS 130613)";"9/16/2010 01:58:57";"";""
"BE002063";"Eteone foliosa (ITIS: 65270: WoRMS 130614)";"9/16/2010 01:58:56";"";""
"BE002064";"Eteone longa (ITIS: 65263: WoRMS 130616)";"9/16/2010 01:58:56";"";""
"BE002065";"Ethmodiscus gazellae (ITIS: 2616)";"9/16/2010 01:58:56";"";""
"BE002066";"Euaugaptilus magnus (ITIS: 85969: WoRMS 104402) [Stage: adult Sex: female]";"9/16/2010 01:58:57";"";""
"BE002067";"Euaugaptilus palumboi (ITIS: 85962: WoRMS 221309) [Stage: adult Sex: female]";"9/16/2010 01:58:57";"";""
"BE002068";"Euaugaptilus palumboi (ITIS: 85962: WoRMS 221309) [Stage: adult Sex: male]";"9/16/2010 01:58:56";"";""
"BE002069";"Euaugaptilus propinquus (WoRMS 351648) [Stage: adult Sex: female]";"9/16/2010 01:58:56";"";""
"BE002070";"Eucalanus (ITIS: 85300: WoRMS 104171) [Size: 1000-2000um]";"8/31/2012 15:39:47";"";""
"BE002071";"Eucalanus (ITIS: 85300: WoRMS 104171) [Size: 200-500um]";"8/31/2012 15:39:47";"";""
"BE002072";"Eucalanus (ITIS: 85300: WoRMS 104171) [Size: 500-1000um]";"8/31/2012 15:39:47";"";""
"BE002073";"Eucalanus (ITIS: 85300: WoRMS 104171) [Size: >2000um]";"8/31/2012 15:39:47";"";""
"BE002074";"Eucalanus (ITIS: 85300: WoRMS 104171) [Stage: copepodites]";"8/31/2012 15:39:47";"";""
"BE002075";"Eucalanus (ITIS: 85300: WoRMS 104171)";"8/31/2012 15:39:47";"";""
"BE002076";"Eucalanus attenuatus (ITIS: 85301: WoRMS 149719) [Stage: copepodites C1-C4]";"9/16/2010 01:58:57";"";""
"BE002077";"Eucalanus attenuatus (ITIS: 85301: WoRMS 149719) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:56";"";""
"BE002078";"Eucalanus crassus (ITIS: 85309: WoRMS 149720) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:56";"";""
"BE002079";"Eucalanus crassus (ITIS: 85309: WoRMS 149720) [Stage: adult Sex: male]";"9/16/2010 01:58:56";"";""
"BE002080";"Eucalanus elongatus (ITIS: 85305: WoRMS 149718) [Stage: copepodites C1-C4]";"9/16/2010 01:58:56";"";""
"BE002081";"Eucalanus elongatus (ITIS: 85305: WoRMS 149718) [Stage: copepodites]";"9/16/2010 01:58:56";"";""
"BE002082";"Eucalanus elongatus (ITIS: 85305: WoRMS 149718) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:56";"";""
"BE002083";"Eucalanus elongatus (ITIS: 85305: WoRMS 149718) [Stage: adult Sex: female]";"9/16/2010 01:58:56";"";""
"BE002084";"Eucampia (ITIS: 2730: WoRMS 149130)";"8/31/2012 15:39:47";"";""
"BE002085";"Eucampia antarctica (ITIS: 610088: WoRMS 341381)";"9/16/2010 01:58:56";"";""
"BE002086";"Eucampia cornuta (ITIS: 2731: WoRMS 248058)";"9/16/2010 01:58:56";"";""
"BE002087";"Eucampia groenlandica (ITIS: 2732: WoRMS 157430)";"9/16/2010 01:58:56";"";""
"BE002088";"Eucampia zodiacus (ITIS: 2733: WoRMS 149131)";"9/16/2010 01:58:57";"";""
"BE002089";"Euchaeta (ITIS: 85525: WoRMS 104174) [Size: 1000-2000um]";"8/31/2012 15:39:47";"";""
"BE002090";"Euchaeta (ITIS: 85525: WoRMS 104174) [Size: 200-500um]";"8/31/2012 15:39:47";"";""
"BE002091";"Euchaeta (ITIS: 85525: WoRMS 104174) [Size: 500-1000um]";"8/31/2012 15:39:47";"";""
"BE002092";"Euchaeta (ITIS: 85525: WoRMS 104174) [Size: >2000um]";"8/31/2012 15:39:47";"";""
"BE002093";"Euchaeta (ITIS: 85525: WoRMS 104174) [Stage: copepodites C1-C4]";"8/31/2012 15:39:47";"";""
"BE002094";"Euchaeta (ITIS: 85525: WoRMS 104174) [Stage: copepodites]";"8/31/2012 15:39:47";"";""
"BE002095";"Euchaeta (ITIS: 85525: WoRMS 104174)";"8/31/2012 15:39:47";"";""
"BE002096";"Euchaeta acuta (ITIS: 85527: WoRMS 104550) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:57";"";""
"BE002097";"Euchaeta acuta (ITIS: 85527: WoRMS 104550) [Stage: adult Sex: female]";"9/16/2010 01:58:56";"";""
"BE002098";"Euchaeta acuta (ITIS: 85527: WoRMS 104550) [Stage: adult Sex: male]";"9/16/2010 01:58:56";"";""
"BE002099";"Euchaeta gracilis (ITIS: 85573: WoRMS 149705) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:56";"";""
"BE002100";"Euchaeta hebes (ITIS: 85568: WoRMS 149696) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:56";"";""
"BE002101";"Euchaeta hebes (ITIS: 85568: WoRMS 149696) [Stage: adult Sex: female]";"9/16/2010 01:58:57";"";""
"BE002102";"Euchaeta hebes (ITIS: 85568: WoRMS 149696) [Stage: adult Sex: male]";"9/16/2010 01:58:56";"";""
"BE002103";"Euchaeta hebes (ITIS: 85568: WoRMS 149696)";"9/16/2010 01:58:56";"";""
"BE002104";"Euchaeta marina (ITIS: 85540: WoRMS 104552) [Stage: adult Sex: male]";"9/16/2010 01:58:56";"";""
"BE002105";"Euchirella (ITIS: 85451: WoRMS 104120) [Size: 1000-2000um]";"8/31/2012 15:39:47";"";""
"BE002106";"Euchirella (ITIS: 85451: WoRMS 104120) [Size: 200-500um]";"8/31/2012 15:39:47";"";""
"BE002107";"Euchirella (ITIS: 85451: WoRMS 104120) [Size: 500-1000um]";"8/31/2012 15:39:47";"";""
"BE002108";"Euchirella (ITIS: 85451: WoRMS 104120) [Size: >2000um]";"8/31/2012 15:39:47";"";""
"BE002109";"Euchirella (ITIS: 85451: WoRMS 104120) [Stage: copepodites C5 plus adults]";"8/31/2012 15:39:47";"";""
"BE002110";"Euchirella (ITIS: 85451: WoRMS 104120)";"8/31/2012 15:39:47";"";""
"BE002111";"Euchirella curticauda (ITIS: 85454: WoRMS 104299) [Stage: copepodites C1-C4]";"9/16/2010 01:58:57";"";""
"BE002112";"Euchirella rostrata (ITIS: 85459: WoRMS 104303) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:56";"";""
"BE002113";"Euchlanis (ITIS: 58578: WoRMS 134939)";"8/31/2012 15:39:47";"";""
"BE002114";"Euchlanis dilatata (ITIS: 58582: WoRMS 134988)";"9/16/2010 01:58:56";"";""
"BE002115";"Euchlanis dilatata lucksiana";"9/16/2010 01:58:56";"";""
"BE002116";"Euchlanis pyriformis (ITIS: 58596)";"9/16/2010 01:58:56";"";""
"BE002117";"Euclymene (ITIS: 67583: WoRMS 129347)";"8/31/2012 15:39:47";"";""
"BE002118";"Euclymene oerstedii (ITIS: 67594: WoRMS 157376)";"9/16/2010 01:58:56";"";""
"BE002119";"Eucopia (ITIS: 89849: WoRMS 119825)";"8/31/2012 15:39:47";"";""
"BE002120";"Eucyclops (ITIS: 88719: WoRMS 149781)";"8/31/2012 15:39:47";"";""
"BE002121";"Eucyclops serrulatus (ITIS: 88729: WoRMS 149787)";"9/16/2010 01:58:57";"";""
"BE002122";"Eudiaptomus (ITIS: 85833: WoRMS 149689)";"8/31/2012 15:39:47";"";""
"BE002123";"Eudiaptomus gracilis (ITIS: 85834: WoRMS 149690)";"9/16/2010 01:58:57";"";""
"BE002124";"Eudiaptomus vulgaris (WoRMS 358618)";"9/16/2010 01:58:56";"";""
"BE002125";"Eudorella emarginata (ITIS: 90800: WoRMS 110524)";"9/16/2010 01:58:56";"";""
"BE002126";"Eudorella truncatula (ITIS: 90803: WoRMS 110535)";"9/16/2010 01:58:56";"";""
"BE002127";"Eudorellopsis deformis (ITIS: 90819: WoRMS 110536)";"9/16/2010 01:58:56";"";""
"BE002128";"Eudromias morinellus (ITIS: 176547)";"9/16/2010 01:58:57";"";""
"BE002129";"Euglena (ITIS: 9620: WoRMS 8012)";"8/31/2012 15:39:47";"";""
"BE002130";"Euglena acus (ITIS: 9622: WoRMS 163399)";"9/16/2010 01:58:56";"";""
"BE002131";"Euglena deses (ITIS: 9626: WoRMS 110631)";"9/16/2010 01:58:56";"";""
"BE002132";"Euglena excavata";"9/16/2010 01:58:56";"";""
"BE002133";"Euglena geniculata (ITIS: 180797: WoRMS 163316)";"9/16/2010 01:58:56";"";""
"BE002134";"Euglena oxyuris (ITIS: 9639: WoRMS 163119)";"9/16/2010 01:58:57";"";""
"BE002135";"Euglena pisciformis (ITIS: 9663: WoRMS 163455)";"9/16/2010 01:58:56";"";""
"BE002136";"Euglena stellata (ITIS: 9643)";"9/16/2010 01:58:56";"";""
"BE002137";"Euglena-like (ITIS: 9620: WoRMS 8012)";"9/16/2010 01:58:56";"";""
"BE002138";"Euglenaceae (ITIS: 9619: WoRMS 21001)";"9/16/2010 01:58:57";"";""
"BE002139";"Euglenophyceae (ITIS: 9602: WoRMS 19539)";"9/16/2010 01:58:56";"";""
"BE002140";"Euglenophycota (ITIS: 9601: WoRMS 19538)";"9/16/2010 01:58:56";"";""
"BE002141";"eukaryote picophytoplankton";"9/16/2010 01:58:56";"";""
"BE002145";"eukaryotic cells [Size: large]";"9/16/2010 01:58:56";"";""
"BE002146";"eukaryotic cells";"9/16/2010 01:58:56";"";""
"BE002147";"eukaryotic cells [Size: small]";"9/16/2010 01:58:56";"";""
"BE002148";"Eukiefferiella (ITIS: 128689)";"8/31/2012 15:39:47";"";""
"BE002149";"Eukiefferiella calvescens";"9/16/2010 01:58:56";"";""
"BE002150";"Eukiefferiella claripennis (ITIS: 128693)";"9/16/2010 01:58:56";"";""
"BE002151";"Eukiefferiella clypeata";"9/16/2010 01:58:56";"";""
"BE002152";"Eukiefferiella discoloripes (ITIS: 128699)";"9/16/2010 01:58:56";"";""
"BE002153";"Eukiefferiella ilkleyensis";"9/16/2010 01:58:57";"";""
"BE002154";"Eukrohnia (ITIS: 158690: WoRMS 105399)";"8/31/2012 15:39:47";"";""
"BE002155";"Eukrohnia fowleri (ITIS: 158696: WoRMS 105415)";"9/16/2010 01:58:56";"";""
"BE002156";"Eukrohnia hamata (ITIS: 158691: WoRMS 105416)";"9/16/2010 01:58:56";"";""
"BE002157";"Eulalia (ITIS: 65278: WoRMS 129445)";"8/31/2012 15:39:47";"";""
"BE002158";"Eulalia bilineata (ITIS: 65287: WoRMS 130624)";"9/16/2010 01:58:57";"";""
"BE002159";"Eulalia viridis (ITIS: 65280: WoRMS 130639)";"9/16/2010 01:58:56";"";""
"BE002160";"Eulimidae (ITIS: 72438: WoRMS 135)";"9/16/2010 01:58:57";"";""
"BE002161";"Eumida (ITIS: 65342: WoRMS 129446)";"8/31/2012 15:39:47";"";""
"BE002162";"Eumida bahusiensis (ITIS: 573728: WoRMS 130641)";"9/16/2010 01:58:57";"";""
"BE002163";"Eumida sanguinea (ITIS: 65343: WoRMS 130644)";"9/16/2010 01:58:57";"";""
"BE002164";"Eunicidae (ITIS: 66260: WoRMS 966)";"9/16/2010 01:58:56";"";""
"BE002165";"Eunotia (ITIS: 3337: WoRMS 149402)";"8/31/2012 15:39:47";"";""
"BE002166";"Eunotogramma (ITIS: 2722: WoRMS 160527)";"8/31/2012 15:39:47";"";""
"BE002167";"Eunotogramma dubium (WoRMS 345464)";"9/16/2010 01:58:57";"";""
"BE002168";"Eunotogramma marinum (WoRMS 180185)";"9/16/2010 01:58:57";"";""
"BE002169";"Eupagurus bernhardus (WoRMS 147467)";"9/16/2010 01:58:56";"";""
"BE002170";"Euphausia krohnii (ITIS: 660849: WoRMS 110687) [Stage: adult]";"4/3/2017 11:19:55";"";""
"BE002171";"Euphausia krohnii (ITIS: 660849: WoRMS 110687) [Sex: female]";"4/3/2017 11:19:55";"";""
"BE002172";"Euphausia krohnii (ITIS: 660849: WoRMS 110687) [Stage: furcilia]";"4/3/2017 11:19:55";"";""
"BE002173";"Euphausia krohnii (ITIS: 660849: WoRMS 110687) [Stage: juvenile]";"4/3/2017 11:19:55";"";""
"BE002174";"Euphausia krohnii (ITIS: 660849: WoRMS 110687) [Sex: male]";"4/3/2017 11:19:55";"";""
"BE002175";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Size: 1000-2000um]";"9/16/2010 01:58:56";"";""
"BE002176";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Size: 200-500um]";"9/16/2010 01:58:56";"";""
"BE002177";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Size: 500-1000um]";"9/16/2010 01:58:57";"";""
"BE002178";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Size: >2000um]";"9/16/2010 01:58:56";"";""
"BE002179";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: calyptopis]";"9/16/2010 01:58:57";"";""
"BE002180";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: eggs]";"9/16/2010 01:58:56";"";""
"BE002181";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: furcilia]";"9/16/2010 01:58:56";"";""
"BE002182";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: juvenile]";"9/16/2010 01:58:56";"";""
"BE002183";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: larvae]";"9/16/2010 01:58:56";"";""
"BE002184";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: larvae Size: 1000-2000um]";"9/16/2010 01:58:57";"";""
"BE002185";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: larvae Size: 200-500um]";"9/16/2010 01:58:56";"";""
"BE002186";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: larvae Size: 500-1000um]";"9/16/2010 01:58:56";"";""
"BE002187";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: larvae Size: >2000um]";"9/16/2010 01:58:56";"";""
"BE002188";"Euphausiacea (ITIS: 95496: WoRMS 1128) [Stage: nauplii]";"9/16/2010 01:58:57";"";""
"BE002189";"Euphausiacea (ITIS: 95496: WoRMS 1128)";"9/16/2010 01:58:57";"";""
"BE002190";"Euphausiacea/Mysida [Stage: juvenile]";"9/16/2010 01:58:56";"";""
"BE002191";"Euphausiacea/Mysida";"9/16/2010 01:58:57";"";""
"BE002192";"Euphausiidae (ITIS: 95500: WoRMS 110671) [Stage: adult]";"9/16/2010 01:58:56";"";""
"BE002193";"Euphausiidae (ITIS: 95500: WoRMS 110671) [Stage: calyptopis]";"9/16/2010 01:58:56";"";""
"BE002194";"Euphausiidae (ITIS: 95500: WoRMS 110671) [Stage: furcilia]";"9/16/2010 01:58:56";"";""
"BE002195";"Euphausiidae (ITIS: 95500: WoRMS 110671) [Stage: juvenile]";"9/16/2010 01:58:57";"";""
"BE002196";"Euphausiidae (ITIS: 95500: WoRMS 110671) [Stage: nauplii]";"9/16/2010 01:58:56";"";""
"BE002197";"Euphausiidae (ITIS: 95500: WoRMS 110671)";"9/16/2010 01:58:57";"";""
"BE002198";"Euphausiidae (ITIS: 95500: WoRMS 110671) [Subcomponent: remains]";"9/16/2010 01:58:56";"";""
"BE002199";"Euplotes (ITIS: 46838: WoRMS 179326) [Size: 60-79um]";"8/31/2012 15:39:47";"";""
"BE002200";"Euplotes (ITIS: 46838: WoRMS 179326)";"8/31/2012 15:39:47";"";""
"BE002201";"Euplotes (ITIS: 46838: WoRMS 179326) [Size: small]";"8/31/2012 15:39:47";"";""
"BE002202";"Eupodiscus (ITIS: 2650: WoRMS 149665)";"8/31/2012 15:39:47";"";""
"BE002203";"Eurycercus (ITIS: 84016)";"8/31/2012 15:39:47";"";""
"BE002204";"Eurycercus lamellatus (ITIS: 84017: WoRMS 412813)";"9/16/2010 01:58:56";"";""
"BE002205";"Eurydice (ITIS: 92242: WoRMS 118401)";"8/31/2012 15:39:47";"";""
"BE002206";"Eurydice affinis (ITIS: 206312: WoRMS 118843)";"9/16/2010 01:58:56";"";""
"BE002207";"Eurydice pulchra (ITIS: 92246: WoRMS 118852)";"9/16/2010 01:58:56";"";""
"BE002208";"Eurydice spinigera (ITIS: 206315: WoRMS 148637)";"9/16/2010 01:58:56";"";""
"BE002209";"Eurytemora (ITIS: 85862: WoRMS 104240)";"8/31/2012 15:39:47";"";""
"BE002210";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: copepodites C1]";"9/16/2010 01:58:57";"";""
"BE002211";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: copepodites C1-C3]";"9/16/2010 01:58:56";"";""
"BE002212";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: copepodites C2]";"9/16/2010 01:58:56";"";""
"BE002213";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: copepodites C3]";"9/16/2010 01:58:56";"";""
"BE002214";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: copepodites C4]";"9/16/2010 01:58:56";"";""
"BE002215";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: copepodites C4-C5]";"9/16/2010 01:58:56";"";""
"BE002216";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: copepodites C5]";"9/16/2010 01:58:56";"";""
"BE002217";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: adult]";"9/16/2010 01:58:56";"";""
"BE002218";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: adult Sex: female]";"9/16/2010 01:58:56";"";""
"BE002219";"Eurytemora affinis (ITIS: 85863: WoRMS 104872) [Stage: adult Sex: male]";"9/16/2010 01:58:57";"";""
"BE002220";"Eurytemora affinis (ITIS: 85863: WoRMS 104872)";"9/16/2010 01:58:56";"";""
"BE002221";"Eurytemora lacustris (ITIS: 85871: WoRMS 104875)";"9/16/2010 01:58:56";"";""
"BE002222";"Eurytemora velox (ITIS: 85873: WoRMS 104877)";"9/16/2010 01:58:56";"";""
"BE002223";"Eusimulium costatum";"9/16/2010 01:58:56";"";""
"BE002224";"Eusiridae (ITIS: 93681: WoRMS 101380)";"9/16/2010 01:58:56";"";""
"BE002225";"Eusyllinae (WoRMS 152233)";"9/16/2010 01:58:57";"";""
"BE002226";"Eusyllis blomstrandi (ITIS: 65713: WoRMS 131290)";"9/16/2010 01:58:57";"";""
"BE002227";"Euterpina acutifrons (ITIS: 86546: WoRMS 116162) [Stage: copepodites C1-C4]";"9/16/2010 01:58:56";"";""
"BE002228";"Euterpina acutifrons (ITIS: 86546: WoRMS 116162) [Stage: copepodites C5 plus adults]";"9/16/2010 01:58:57";"";""
"BE002229";"Euterpina acutifrons (ITIS: 86546: WoRMS 116162) [Stage: adult Sex: female]";"9/16/2010 01:58:57";"";""
"BE002230";"Euterpina acutifrons (ITIS: 86546: WoRMS 116162)";"9/16/2010 01:58:56";"";""
"BE002231";"Eutintinnus (ITIS: 46744: WoRMS 183543)";"8/31/2012 15:39:47";"";""
"BE002232";"Eutintinnus pinguis (WoRMS 417216)";"9/16/2010 01:58:57";"";""
"BE002233";"Eutreptia (ITIS: 9605: WoRMS 178582)";"8/31/2012 15:39:47";"";""
"BE002234";"Eutreptiaceae (ITIS: 9604: WoRMS 17655)";"9/16/2010 01:58:56";"";""
"BE002235";"Eutreptiella (ITIS: 9609: WoRMS 17657)";"8/31/2012 15:39:47";"";""
"BE002236";"Eutreptiella eupharymgea";"9/16/2010 01:58:56";"";""
"BE002237";"Eutreptiella gymnastica (WoRMS 110652)";"9/16/2010 01:58:56";"";""
"BE002238";"Eutreptiella marina (ITIS: 9610: WoRMS 160556)";"9/16/2010 01:58:56";"";""
"BE002239";"Eutrigla gurnardus (ITIS: 167044: WoRMS 150637)";"9/16/2010 01:58:56";"";""
"BE002240";"Euzonus flabelligerus (ITIS: 204551: WoRMS 130487)";"9/16/2010 01:58:56";"";""
"BE002241";"Evadne (ITIS: 83960: WoRMS 106267)";"8/31/2012 15:39:47";"";""
"BE002242";"Exogone (ITIS: 65721: WoRMS 129654)";"8/31/2012 15:39:47";"";""
"BE002243";"Exogone dispar (ITIS: 65722: WoRMS 333453)";"9/16/2010 01:58:57";"";""
"BE002244";"Exogone hebes (ITIS: 65730: WoRMS 238310)";"9/16/2010 01:58:57";"";""
"BE002245";"Exogone naidina (ITIS: 65726: WoRMS 327985)";"9/16/2010 01:58:56";"";""
"BE002246";"Eylais discreta";"9/16/2010 01:58:57";"";""
"BE002247";"Eylais extendens (ITIS: 83154)";"9/16/2010 01:58:56";"";""
"BE002248";"Eylais koenikei";"9/16/2010 01:58:57";"";""
"BE002249";"Fabricia sabella (ITIS: 68159: WoRMS 130911)";"9/16/2010 01:58:57";"";""
"BE002250";"Falco columbarius (ITIS: 175613: WoRMS 159152)";"9/16/2010 01:58:57";"";""
"BE002251";"Falco peregrinus (ITIS: 175604: WoRMS 159153)";"9/16/2010 01:58:56";"";""
"BE002252";"Falco subbuteo (ITIS: 175654)";"9/16/2010 01:58:56";"";""
"BE002253";"Falco tinnunculus (ITIS: 175620: WoRMS 345751)";"9/16/2010 01:58:56";"";""
"BE002254";"Falco vespertinus (ITIS: 175656)";"9/16/2010 01:58:56";"";""
"BE002255";"Farrella repens (ITIS: 155574: WoRMS 111652)";"9/16/2010 01:58:56";"";""
"BE002256";"Favella (ITIS: 46707: WoRMS 172431) [Subcomponent: loricae]";"8/31/2012 15:39:47";"";""
"BE002257";"Favella serrata (ITIS: 610065: WoRMS 196835)";"9/16/2010 01:58:56";"";""
"BE002258";"Feltria (ITIS: 83314)";"8/31/2012 15:39:47";"";""
"BE002259";"Ferrissia wautieri";"9/16/2010 01:58:57";"";""
"BE002260";"Fibrocapsa japonica (WoRMS 233761)";"9/16/2010 01:58:57";"";""
"BE002261";"Ficopomatus enigmaticus (ITIS: 68350: WoRMS 130988)";"9/16/2010 01:58:56";"";""
"BE002262";"Filinia (ITIS: 59425: WoRMS 134931)";"8/31/2012 15:39:47";"";""
"BE002263";"Filinia longiseta (ITIS: 59426: WoRMS 134969)";"9/16/2010 01:58:56";"";""
"BE002264";"Filinia longiseta v.limnetica";"9/16/2010 01:58:56";"";""
"BE002265";"Filinia passa (ITIS: 59430)";"9/16/2010 01:58:56";"";""
"BE002266";"Filinia terminalis (ITIS: 59428: WoRMS 134970)";"9/16/2010 01:58:56";"";""
"BE002267";"Fish (WoRMS 11676) [Stage: adult Subgroup: deep water]";"9/16/2010 01:58:57";"";""
"BE002268";"Fish (WoRMS 11676) [Subgroup: bathypelagic]";"9/16/2010 01:58:56";"";""
"BE002269";"Fish (WoRMS 11676) [Stage: eggs]";"9/16/2010 01:58:57";"";""
"BE002270";"Fish (WoRMS 11676) [Stage: eggs Size: 1000-2000um]";"9/16/2010 01:58:56";"";""
"BE002271";"Fish (WoRMS 11676) [Stage: eggs Size: 200-500um]";"9/16/2010 01:58:56";"";""
"BE002272";"Fish (WoRMS 11676) [Stage: eggs Size: 500-1000um]";"9/16/2010 01:58:56";"";""
