"Id";"CASnummer";"Codes";"Omschrijving";"Groep";"Begin geldigheid";"Eind geldigheid";"Status";"Gerelateerd";"Guid"
4813;"1330-78-5";"TcsPO4";"tricresylfosfaat";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-601d4c13-59fa-41cb-8d96-5496d86592da"
4814;"24602-86-6";"Tdmf";"tridemorf";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-82d9c16c-aa01-4b59-a52d-d3a516bce6fa"
4815;"378784-49-7";"Te123m";"tellurium 123m";"ChemischeStof";"2011-06-08";"2014-07-31";"Vervallen";"";"Id-0b113f59-3dc2-424c-a12d-020eb95386d2"
4815;"378784-49-7";"Te123m";"tellurium 123m (metastabiel)";"ChemischeStof";"2014-08-01";"2100-01-01";"Geldig";"";"Id-d81b3e6f-b9e6-4cec-bb5a-54c1809936b0"
4816;"378784-51-1";"Te127m";"tellurium 127m";"ChemischeStof";"2011-06-08";"2014-07-31";"Vervallen";"";"Id-161c9096-c902-428c-8ace-d9a96374fe69"
4816;"378784-51-1";"Te127m";"tellurium 127m (metastabiel)";"ChemischeStof";"2014-08-01";"2100-01-01";"Geldig";"";"Id-0d57b20d-a018-46c5-8c83-3bbd0d3b8d75"
4817;"378784-52-2";"Te129m";"tellurium 129m";"ChemischeStof";"2011-06-08";"2014-07-31";"Vervallen";"";"Id-c5606719-7283-4b0b-8732-55ec42eb7e10"
4817;"378784-52-2";"Te129m";"tellurium 129m (metastabiel)";"ChemischeStof";"2014-08-01";"2100-01-01";"Geldig";"";"Id-195b9907-3bf1-4d55-89cd-ff1b2976a647"
4818;"14234-28-7";"Te132";"telluur 132";"ChemischeStof";"2011-06-08";"2014-07-31";"Vervallen";"";"Id-304be694-59f9-4ba0-80e0-2c7ae65345a8"
4818;"14234-28-7";"Te132";"tellurium 132";"ChemischeStof";"2014-08-01";"2100-01-01";"Geldig";"";"Id-26f95878-7b57-4f23-87d4-aa42660e9947"
4819;"15759-52-1";"Te133";"tellurium 133";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-8db7003a-be03-4bc8-90c1-d1641614e25e"
482;"NVT";"sClFol";"som chloorfenolen";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"Id-81652ab5-2c31-43d4-a66e-26de595551e7";"Id-f9a76ed8-80b4-4bc7-9fd9-a5264e6f36d1"
4820;"112410-23-8";"tebfnzde";"tebufenozide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-21ea8b10-2c36-4544-89fd-ccb1c0ff4149"
4821;"119168-77-3";"tebfprd";"tebufenpyrad";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-c8c8654f-b9b7-488b-9de9-619762b051d5"
4822;"96182-53-5";"tebprfs";"tebupirimfos";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-455145ce-9391-4469-812f-ceeeab2f12e7"
4823;"35256-85-0";"tebtm";"tebutam";"ChemischeStof";"2012-04-07";"2100-01-01";"Geldig";"";"Id-d4cc5110-a5e8-4c16-a394-1ff1ed4a6a42"
4824;"34014-18-1";"tebturn";"tebuthiuron";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-06323745-18b7-402c-b8e4-e536e0acf84d"
4825;"79538-32-2";"teftn";"tefluthrin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-1e3efcb8-0478-4b52-9a34-7449b52c36ed"
4826;"143-24-8";"TEGDME";"tetraethyleenglycoldimethylether";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-19787e7b-867b-4e35-a7cc-af04752a8df5"
4827;"NVT";"ZOOPT";"Zooplankton";"Object";"2011-06-08";"2100-01-01";"Geldig";"Id-d71967d2-fa9c-4daa-8c72-05cef7da5b6e";"Id-0c5c45bb-746c-4f6a-ae4b-3e29e3e97acb"
4828;"144701-48-4";"telmstn";"telmisartan";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-274b66ed-931a-41ca-845a-fa40ebdaaa91"
4829;"3383-96-8";"temfs";"temefos";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-27d89042-898e-4106-8174-31b12566e090"
4830;"846-50-4";"temzpm";"temazepam";"ChemischeStof";"2012-05-02";"2100-01-01";"Geldig";"";"Id-18461e62-6d41-4be2-aebe-b49327519084"
4831;"149979-41-9";"teplxdm";"tepraloxydim";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-19faf369-0e7d-45da-a97d-8d734a934274"
4832;"107-49-3";"TEPP";"tetraethylpyrofosfaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-55eb9d11-a807-4060-88a9-afa301e3d1cd"
4833;"5902-51-2";"terbcl";"terbacil";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-a6b8ad79-ce49-4f7d-869b-083dc8146607"
4834;"33693-04-8";"terbmtn";"terbumeton";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-aa429b82-7ce9-4f7d-a9f6-917738914c73"
4835;"23031-25-6";"terbtlne";"terbutaline";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-63a991ce-8991-47c6-99ed-675b730ef2fa"
4836;"NVT";"ZOUTHHDG";"Zouthuishouding";"Typering";"2011-06-08";"2100-01-01";"Geldig";"";"Id-1ce8ede3-2deb-4e39-82cc-547a63887dfa"
4837;"25265-77-4";"texanl";"texanol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-4cefc2fe-71c8-42fe-9f54-4b0bd56fcc52"
4838;"75-46-7";"TFC1a";"trifluormethaan (freon 23)";"ChemischeStof";"2011-06-08";"2016-01-05";"Vervallen";"";"Id-c0663491-c2a4-44e5-b237-e271678692ef"
4838;"75-46-7";"HFK23";"trifluormethaan";"ChemischeStof";"2016-01-07";"2100-01-01";"Geldig";"";"Id-9e8e6cdc-4937-4e5b-a850-a093c9922199"
4839;"1420-06-0";"Tfmf";"trifenmorf";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-5245d49e-87ec-4b89-88db-672fa4d01027"
484;"80-33-1";"Clfsn";"chloorfenson";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-c6dca19e-a03a-4d10-99d4-42facd0e12a6"
4840;"64628-44-0";"Tfmrn";"triflumuron";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d1f5b8a5-7eca-4956-a98f-4b8f280a5c8e"
4841;"68694-11-1";"Tfmzl";"triflumizool";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-a163bfb3-c30c-4833-bb33-5b5038425100"
4842;"297-99-4";"tfosfmdn";"trans-fosfamidon";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-1b762119-e8b8-4688-b040-557b648edfea"
4843;"26644-46-2";"Tfrne";"triforine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-2558596d-74ec-461b-8ade-b2e4f7d7e859"
4844;"126535-15-7";"TfsfrnC1y";"triflusulfuron-methyl";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d08da1e3-901e-451f-8844-c4eb9eda0062"
4845;"118712-89-3";"tftn";"transfluthrin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-7abc834c-bb2f-4ece-951c-61d013d93e75"
4846;"141517-21-7";"Tfxsbn";"trifloxystrobin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-65dfe3e2-e2c8-47d2-9d49-6c0e607c6274"
4847;"3878-45-3";"TFyffnS";"trifenylfosfinesulfide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-c72708e3-ee29-4044-8a8d-d0eebd34a65e"
4848;"115-86-6";"TFyPO4";"trifenylfosfaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-cc2e9256-afe8-43c7-9c7a-fea74e8a788a"
4849;"3796-70-1";"tganactn";"trans-geranylaceton";"ChemischeStof";"2011-07-15";"2100-01-01";"Geldig";"";"Id-7f99c13b-775b-4b77-af98-67dcabce5a16"
4850;"NVT";"ZS";"Zwevende stof";"Object";"2011-06-08";"2016-01-05";"Vervallen";"";"Id-2f90455b-acc2-4bfd-9e9d-3d2d8dbf0858"
4850;"NVT";"OS";"Onopgeloste stoffen";"Object";"2016-01-07";"2100-01-01";"Geldig";"Id-10f8e385-508a-4b6f-8d06-2b965e8e7309";"Id-2f262d40-5241-48b5-b2ab-7bd048a2a9d4"
4851;"NVT";"ZUURKRTR";"Zuurkarakter";"Typering";"2011-06-08";"2100-01-01";"Geldig";"";"Id-6fb5e448-aa38-458c-a4b1-44718f1e4099"
4852;"15623-47-9";"Th227";"thorium 227";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-648fcbcc-8efa-4f1e-baf2-079e2f3c9fab"
4853;"14274-82-9";"Th228";"thorium 228";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-0934d0b4-8efd-48a3-a065-c24866c84a86"
4854;"15594-54-4";"Th229";"thorium 229";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-cc3d0aab-0cf8-44d5-9dd9-53b344074422"
4855;"14269-63-7";"Th230";"thorium 230";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-3eadd8c8-694a-4633-8c17-e548ecb772be"
4856;"14932-40-2";"Th231";"thorium 231";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-1dc210a7-e3fc-4558-b72e-23a7732167f0"
4857;"NVT";"Th232";"thorium 232";"ChemischeStof";"2011-06-08";"2011-08-25";"Vervallen";"";"Id-86277399-dc36-40d6-8d77-efa722ff7183"
4857;"7440-29-1";"Th232";"thorium 232";"ChemischeStof";"2011-08-26";"2100-01-01";"Geldig";"";"Id-43b1d63b-1966-4ebc-8c3f-35db2737347f"
4858;"15065-10-8";"Th234";"thorium 234";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-bde41306-a727-43f3-bb08-2a3a5faf7ae9"
4859;"NVT";"ZWEMMJK";"Zwemmersjeuk";"Object";"2012-07-21";"2100-01-01";"Geldig";"";"Id-74bdbd84-8e82-4073-ade5-b5ee8d9bf922"
4860;"1314-20-1";"ThDO";"thoriumdioxide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-e7d3aeb4-609a-4d99-af2d-797015331c07"
4861;"58-55-9";"theoplne";"theophylline";"ChemischeStof";"2012-05-02";"2100-01-01";"Geldig";"";"Id-944f92fd-46a7-46ed-aa32-79652d93f5b7"
4862;"NVT";"ZWEMWTKLTT";"Zwemwaterkwaliteit";"Typering";"2011-10-14";"2015-12-18";"Vervallen";"";"Id-039e2aa1-11db-4ebe-bd1f-661c0c88e678"
4862;"NVT";"ZWEMWTKLTT";"Zwemwaterkwaliteit (eindoordeel)";"Typering";"2015-12-19";"2100-01-01";"Geldig";"";"Id-a2760734-ce30-4440-8a9e-c6c1c693d07d"
4863;"111988-49-9";"thiacpd";"thiacloprid";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-9f92b64c-2983-4a08-8f91-9c7e966458e0"
4864;"153719-23-4";"thiamtxm";"thiamethoxam";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-a441cddf-3afb-4209-965a-53faa4f2ba7b"
4865;"25366-23-8";"thiazfrn";"thiazafluron";"ChemischeStof";"2012-04-07";"2100-01-01";"Geldig";"";"Id-fab8d0b0-5977-42f0-878b-049f98e194db"
4866;"79277-67-1";"thifsfrn";"thifensulfuron";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-dc826169-0879-4525-953a-0a829852fe45"
4867;"79277-27-3";"thifsfrnC1y";"thifensulfuron-methyl";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-9ff1c563-2d79-4221-bb1a-59ebc91eebde"
4868;"144-11-6";"Thxfidl";"trihexyfenidyl";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-e9cdbfa6-58ac-428e-8700-0bc79cec0ff0"
4869;"108050-54-0";"tilmcsne";"tilmicosine";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-2494f5a4-2b93-4254-adff-c4921d2338e9"
487;"470-90-6";"Clfvfs";"chloorfenvinfos";"ChemischeStof";"2011-06-08";"2011-06-08";"Vervallen";"";"Id-6aedfdb3-bceb-425a-8891-e824b95b048d"
487;"470-90-6";"Clfvfs";"chloorfenvinfos";"ChemischeStof";"2011-06-09";"2100-01-01";"Geldig";"";"Id-dd5bc052-d7b3-4999-ad09-def3985f0295"
4870;"7550-45-0";"TiT4Cl";"titaantetrachloride";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-2426b577-3fc5-4834-b2bd-292774ca1804"
4871;"15064-65-0";"Tl201";"thallium 201";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-5fb5be89-16dc-44ca-832c-ee75f96a29c0"
4872;"15720-57-7";"Tl202";"thallium 202";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-43929fdc-d7e3-47ee-a96b-82465e16d76e"
4873;"14913-50-9";"Tl208";"thallium 208";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-9cf6b155-e871-4416-9915-418f9f04ab64"
4874;"7440-30-4";"Tm";"thulium";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-64293419-1464-4409-90fa-9220b702aea9"
4875;"100-22-1";"TMPD";"N,N,N',N'-tetramethyl-1,4-benzeendiamine (TMPD)";"ChemischeStof";"2011-06-08";"2011-08-26";"Vervallen";"";"Id-1c56dea6-2f70-46f4-9068-7a6175d774df"
4875;"100-22-1";"TMPD";"tetramethyl-1,4-benzeendiamine";"ChemischeStof";"2011-08-27";"2100-01-01";"Geldig";"";"Id-5fcb8a18-0c27-49d6-8c3e-c77d59be6961"
4876;"2686-99-9";"Tmtcb";"trimethacarb";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-9db3693a-ec3b-4120-9b04-b7282a60982b"
4877;"39765-80-5";"tNnCl";"trans-nonachloor";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ca2f8f52-b5da-4449-8ce1-42f8c872010c"
4878;"95266-40-3";"TnxpcC2y";"trinexapac-ethyl";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-25c7eb4a-8636-4895-842a-b48fc0ed8a43"
4879;"62-55-5";"toacAd";"thioacetamide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-5b1066e3-8580-49f2-a376-85a0273ab20f"
488;"24934-91-6";"Clmfs";"chloormefos";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-4e68253b-b455-4bff-81cc-660e5f31f353"
4880;"28249-77-6";"tobcb";"thiobencarb";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d833a443-e3df-4f8e-b8b0-ad85451ea836"
4881;"31895-21-3";"toccm";"thiocyclam";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-448dee1c-4396-48a0-bec7-6bf39bf25caa"
4882;"23564-05-8";"tofnC1y";"thiofanaat-methyl";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-1e69bbc0-fc68-41e3-9cd4-956560c5515b"
4883;"23564-06-9";"tofnC2y";"thiofanaat-ethyl";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-1b9e6331-9d6d-48e4-864f-f057ba242e03"
4884;"210631-68-8";"topmzn";"topramezon";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-6bcfbfa6-8d6c-43e8-9ef8-b7d9c9878749"
4885;"79-19-6";"tosmcbzde";"thiosemicarbazide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-bf6576e1-afb4-485c-bf59-357fbc9aa250"
4886;"62-56-6";"tourm";"thioureum";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-9c15990f-fb8f-4844-90d9-b94ff2ccc98c"
4887;"110-88-3";"TOxC1ye";"trioxymethyleen";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-bfd6ba3d-8980-4ffc-ad5f-28eb251fedf3"
4888;"61949-77-7";"tpermtn";"trans-permethrin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-5af937a7-38eb-445c-8fcc-07aa005e6e7d"
4889;"791-28-6";"TPPO";"trifenylfosfineoxide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d7c2adc3-f28f-4b83-bd1e-155edb9e98e2"
489;"74-87-3";"ClC1a";"chloormethaan";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d49f9116-87b9-4d2f-a777-c41baa43f07d"
4890;"83227-22-9";"tpyrfnx";"trans-pyrifenox";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-c62693f8-d265-4d73-a86a-980f7a9bdd5d"
4891;"27203-92-5";"tramdl";"tramadol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-37d84e4d-2f5d-44a5-9e32-b75b428abab5"
4892;"126-72-7";"tris23DBrC3y";"tris(2,3-dibroompropyl)fosfaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-00dbe9cb-0780-4871-bcaa-e6b9d0f7e8e5"
4893;"78-42-2";"tris2C2yC6yP";"tris(2-ethylhexyl)fosfaat";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-299ba1d8-7aa0-42a8-9119-09780edde207"
4894;"78-51-3";"tris2C4oxC2y";"tris(2-butoxyethyl)fosfaat";"ChemischeStof";"2011-12-24";"2100-01-01";"Geldig";"";"Id-56dbe920-a91c-4bc8-b538-428d23549a82"
4895;"13674-87-8";"tris2Cl1ClC1";"tris(2-chloor-1-(chloormethyl)ethyl)fosfaat";"ChemischeStof";"2012-03-17";"2100-01-01";"Geldig";"";"Id-f41e499f-c054-4036-b6f2-8d5fbf77c73a"
4896;"19186-97-1";"trisTBrnoC5y";"tris(tribroomneopentyl)fosfaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d521b24a-c0cf-4d8e-a978-ad724e871b22"
4897;"142469-14-5";"tritsfrn";"tritosulfuron";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-741dc027-0188-4c2d-99fa-0467d68b9393"
4898;"632-58-6";"tT4ClFtzr";"tetrachloorftaalzuur";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-e0af3401-5b5e-4706-b30d-e29a4d201aed"
4899;"1663-39-4";"ttC4yaclt";"tertiair-butylacrylaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-86f60b86-7084-4ff1-9fd9-85176be6abc6"
49;"542-75-6";"13DClC3e";"1,3-dichloorpropeen";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d85a05dd-320e-4acd-8824-2f7da4148fd3"
4900;"131983-72-7";"Ttcnzl";"triticonazool";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d1c82033-63e9-422f-b9aa-bdebba855a21"
4901;"41902-42-5";"TttC4yC1ol";"tri-tert-butylmethanol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ac10f8db-1c9d-4bcf-81be-61decc3eeb53"
4902;"1401-69-0";"tylsne";"tylosine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-6f7990e4-2e0f-42b0-8cb4-489963c27370"
4903;"15700-08-0";"U231";"uranium 231";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d913af1c-daf1-42f8-8aa2-10cb68273297"
4904;"13966-29-5";"U234";"uranium 234";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-72df8142-1d09-4bd6-9663-6102a6f08fed"
4905;"15117-96-1";"U235";"uranium 235";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-8ce1596e-88d0-4de7-a1f9-6a0c2b51dc49"
4906;"14269-75-1";"U237";"uranium 237";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-82a3e7d6-757b-4266-b1c8-5da031d9b7cf"
4907;"NVT";"U238";"uranium 238";"ChemischeStof";"2011-06-08";"2011-08-25";"Vervallen";"";"Id-298b48c1-4a0c-43eb-88ad-e2bfee125c82"
4907;"7440-61-1";"U238";"uranium 238";"ChemischeStof";"2011-08-26";"2100-01-01";"Geldig";"";"Id-d641b7ce-1116-4051-aef0-92933e8142f6"
4908;"51-79-6";"urtn";"urethaan";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-bb3f9d23-ef4c-4692-b8dc-804be7d87bf0"
4909;"14331-97-6";"V48";"vanadium 48";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-e9420814-05f6-4c41-88f9-1e20d5991521"
491;"NVT";"s12ClNaf";"som 1- en 2-chloornaftaleen";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-129b19a9-0171-434f-93fb-4ce4f7908a28"
4910;"37248-47-8";"valdmcne";"validamycine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-695f6d71-8d26-460a-9ecd-820f1f981986"
4911;"99-66-1";"valpinzr";"valproinezuur";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-bf8c7602-2d35-41b7-beb4-ab4432ae69e0"
4912;"137862-53-4";"valstan";"valsartan";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-0c929f32-d6e2-432f-9477-cd1d22ec5988"
4913;"439-14-5";"valum";"valium";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-b88a4f43-3112-45a2-b240-ab352ea55f0c"
4914;"121-33-5";"vanlne";"vanilline";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-7e0281fb-7af0-4fe1-b9b2-9c82bb991c7f"
4915;"93413-69-5";"venlfxne";"venlafaxine";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-a612e3a7-50cc-4fda-921e-7b79b2a86975"
4916;"88-41-5";"verdx";"verdox";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-d2a2c081-2eae-4c0b-9859-834b234f1be3"
4917;"1929-77-7";"vernlt";"vernolaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-67b07e00-d3fc-43fb-aef6-04f3fda5d083"
4918;"52-53-9";"verpml";"verapamil";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-58bb388c-daac-4670-9d36-a1db9ee770a0"
4919;"60643-86-9";"vigbtne";"vigabatrine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ed50fb2a-40d5-4d72-adc1-967595aa524d"
492;"101-21-3";"Clpfm";"chloorprofam";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-c0be50c0-fc80-41c0-9085-bf55796e114a"
4920;"11006-76-1";"virgnamcne";"virginiamycine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-add33247-d091-470d-a1c2-d430372800bd"
4921;"68604-30-8";"vyactvyvstcp";"vinylacetaat-vinylversataat copolymeer";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-cea8e330-2877-43d6-9a30-06c5deb8399a"
4922;"15749-46-9";"W181";"wolfraam 181";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-cfb5ecdf-2fdf-482a-a4d6-3bee8720beb6"
4923;"81-81-2";"warfrn";"warfarin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-1201bc22-f756-47cb-9de9-8137b917e7f6"
4924;"7440-63-3";"Xe";"xenon";"ChemischeStof";"2012-01-07";"2100-01-01";"Geldig";"";"Id-910f8dc8-1288-479f-bf8a-66ba4b772653"
4925;"2655-14-3";"XMC";"3,5-xylylmethylcarbamaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-bcf9bbbc-9b96-4ef2-97a6-f26e7cb9f891"
4926;"13982-36-0";"Y88";"yttrium 88";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-58830754-ace8-44fa-a481-646897ca6f98"
4927;"14234-24-3";"Y91";"yttrium 91";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-46a10506-f018-4fb0-a821-55616dc72e8c"
4928;"14041-44-2";"Yb175";"ytterbium 175";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-e292134c-94c4-40fc-8734-344da25e8351"
4929;"137-30-4";"zirm";"ziram";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-fdc08216-bf21-48e3-aaa3-eec70acdd94d"
4930;"13982-39-3";"Zn65";"zink 65";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-ba1525c8-bbb5-4783-ae99-4d742c14ef70"
4931;"7646-85-7";"ZnCl";"zinkchloride";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-e322c2de-7918-45ff-b305-2a056c6ff679"
4932;"156052-68-5";"zOaAd";"zoxamide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-32448804-9262-4065-8169-1d498041ded5"
4933;"82626-48-0";"zolpdm";"zolpidem";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";"";"Id-2c00e0a5-071f-4096-bab4-748ff2c7bbcc"
4934;"13967-71-0";"Zr95";"zirconium 95";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-539ed81c-aec4-4390-a163-d5a4fac010cb"
4935;"26638-19-7";"sDClC3a";"som dichloorpropaan-isomeren";"ChemischeStof";"2011-06-08";"2011-08-26";"Vervallen";"";"Id-562ac4b0-0f7b-45a3-a56b-a371621046be"
4935;"NVT";"sDClC3a";"som dichloorpropaan-isomeren";"ChemischeStof";"2011-08-27";"2013-05-23";"Vervallen";"";"Id-49b02f35-607d-499b-a2ff-d7f8739fbb24"
4935;"NVT";"sDClC3a";"som dichloorpropaan-isomeren";"ChemischeStof";"2013-05-24";"2100-01-01";"Geldig";"Id-3ccd3068-027f-4f31-bdfc-af57b2d9133c";"Id-0d7e8eaf-cf70-4a0a-9e4e-7f22083d4d66"
4936;"NVT";"BODKLTT";"Bodemkwaliteit (eindoordeel)";"Tyering";"2013-04-27";"2013-05-07";"Vervallen";"";"Id-e6fba3eb-cc56-4b2b-8264-4b9bebfad135"
4936;"NVT";"BODKLTT";"Bodemkwaliteit (eindoordeel)";"Typering";"2013-05-08";"2014-01-20";"Vervallen";"";"Id-3805e006-8c86-4479-adcf-252e09288ab3"
4936;"NVT";"BODKLTT";"Bodemkwaliteit (eindoordeel)";"Typering";"2014-01-21";"2100-01-01";"Geldig";"";"Id-c0fe481a-1cfa-4871-a8b5-a2615bc0a829"
4937;"NVT";"NORMFTE";"Normfractie";"Grootheid";"2013-09-07";"2100-01-01";"Geldig";"";"Id-7599da35-1c6d-42c2-a14e-dea8f888624c"
4938;"NVT";"sDHOxBen";"som dihydroxybenzeen-isomeren";"ChemischeStof";"2013-09-07";"2013-09-12";"Vervallen";"";"Id-1c94b00e-748a-40fc-a9ea-9743edca1979"
