bodc_S27_id;nih_casnrURI;bodc_S27_altlable;CASnummer;aquo_parameter.code;aquo_parameter.omschrijving;Status
http://vocab.nerc.ac.uk/collection/S27/current/CS001187/;https://chem.nlm.nih.gov/chemidplus/rn/25057-89-0;bentazon;25057-89-0;bentzn;bentazon;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001194/;https://chem.nlm.nih.gov/chemidplus/rn/117-81-7;DEHP;117-81-7;DEHP;bis(2-ethylhexyl)ftalaat (DEHP);Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001201/;https://chem.nlm.nih.gov/chemidplus/rn/470-90-6;chlorfenvinfos;470-90-6;Clfvfs;chloorfenvinfos;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001201/;https://chem.nlm.nih.gov/chemidplus/rn/470-90-6;chlorfenvinfos;470-90-6;Clfvfs;chloorfenvinfos;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001208/;https://chem.nlm.nih.gov/chemidplus/rn/1698-60-8;NA;1698-60-8;Clidzn;chloridazon;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001215/;https://chem.nlm.nih.gov/chemidplus/rn/5598-13-0;NA;5598-13-0;C1yClprfs;methylchloorpyrifos;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001222/;https://chem.nlm.nih.gov/chemidplus/rn/15545-48-9;chlorotoluron;15545-48-9;Cltlrn;chloortoluron;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001222/;https://chem.nlm.nih.gov/chemidplus/rn/15545-48-9;chlorotoluron;15545-48-9;Cltlrn;chloortoluron;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001236/;https://chem.nlm.nih.gov/chemidplus/rn/638-53-9;C13:0FA tridecylic acid;638-53-9;C13azr;tridecaanzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001243/;https://chem.nlm.nih.gov/chemidplus/rn/1582-09-8;NA;1582-09-8;Tfrlne;trifluraline;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001250/;https://chem.nlm.nih.gov/chemidplus/rn/668-34-8;TPT+;668-34-8;TFySn;trifenyltin (kation);Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001250/;https://chem.nlm.nih.gov/chemidplus/rn/668-34-8;TPT+;668-34-8;TFySn;trifenyltin (kation);Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001257/;https://chem.nlm.nih.gov/chemidplus/rn/630-05-7;C33H68 C33_n-alkane;630-05-7;C33a;tritriacontaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001257/;https://chem.nlm.nih.gov/chemidplus/rn/630-05-7;C33H68 C33_n-alkane;630-05-7;C33a;tritriacontaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001271/;https://chem.nlm.nih.gov/chemidplus/rn/112-37-8;C11:0FA;112-37-8;C11azr;undecaanzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001278/;https://chem.nlm.nih.gov/chemidplus/rn/5103-74-2;trans-chlordane;5103-74-2;tCldn;trans-chloordaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001278/;https://chem.nlm.nih.gov/chemidplus/rn/5103-74-2;trans-chlordane;5103-74-2;tCldn;trans-chloordaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001285/;https://chem.nlm.nih.gov/chemidplus/rn/2363-71-5;C21:0FA henicosanic acid;2363-71-5;C21azr;heneicosaanzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001306/;https://chem.nlm.nih.gov/chemidplus/rn/506-12-7;C17:0FA margaric acid;506-12-7;C17azr;heptadecaanzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001348/;https://chem.nlm.nih.gov/chemidplus/rn/121-75-5;NA;121-75-5;malton;malathion;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001362/;https://chem.nlm.nih.gov/chemidplus/rn/51218-45-2;NA;51218-45-2;metlCl;metolachloor;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001376/;https://chem.nlm.nih.gov/chemidplus/rn/630-03-5;C29H60 C29_n-alkane;630-03-5;C29a;nonacosaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001376/;https://chem.nlm.nih.gov/chemidplus/rn/630-03-5;C29H60 C29_n-alkane;630-03-5;C29a;nonacosaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001425/;https://chem.nlm.nih.gov/chemidplus/rn/29232-93-7;NA;29232-93-7;C1yprmfs;methylpirimifos;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001432/;https://chem.nlm.nih.gov/chemidplus/rn/114-26-1;NA;114-26-1;propxr;propoxur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001439/;https://chem.nlm.nih.gov/chemidplus/rn/95737-68-1;NA;95737-68-1;pyrpxfn;pyriproxyfen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001446/;https://chem.nlm.nih.gov/chemidplus/rn/83121-18-0;NA;83121-18-0;tefbzrn;teflubenzuron;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001460/;https://chem.nlm.nih.gov/chemidplus/rn/557-59-5;C24:0FA lignoceric acid;557-59-5;C24azr;tetracosaanzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001481/;https://chem.nlm.nih.gov/chemidplus/rn/506-21-8;linolelaidic acid;506-21-8;t912C18aDzr;trans-9,12-octadecadieenzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001495/;https://chem.nlm.nih.gov/chemidplus/rn/24017-47-8;NA;24017-47-8;Tazfs;triazofos;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001502/;https://chem.nlm.nih.gov/chemidplus/rn/2433-96-7;C23:0FA;2433-96-7;C23azr;tricosaanzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001516/;https://chem.nlm.nih.gov/chemidplus/rn/78-87-5;NA;78-87-5;12DClC3a;1,2-dichloorpropaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001523/;https://chem.nlm.nih.gov/chemidplus/rn/575-43-9;NA;575-43-9;16DC1yNaf;1,6-dimethylnaftaleen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001530/;https://chem.nlm.nih.gov/chemidplus/rn/35065-27-1;PCB153;35065-27-1;PCB153;2,2',4,4',5,5'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001530/;https://chem.nlm.nih.gov/chemidplus/rn/35065-27-1;PCB153;35065-27-1;PCB153;2,2',4,4',5,5'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001537/;https://chem.nlm.nih.gov/chemidplus/rn/65510-44-3;PCB123;65510-44-3;PCB123;2,3',4,4',5'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001537/;https://chem.nlm.nih.gov/chemidplus/rn/65510-44-3;PCB123;65510-44-3;PCB123;2,3',4,4',5'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001544/;https://chem.nlm.nih.gov/chemidplus/rn/74472-37-0;PCB114;74472-37-0;PCB114;2,3,4,4',5-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001544/;https://chem.nlm.nih.gov/chemidplus/rn/74472-37-0;PCB114;74472-37-0;PCB114;2,3,4,4',5-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001551/;https://chem.nlm.nih.gov/chemidplus/rn/94-75-7;2,4-D;94-75-7;24D;2,4-dichloorfenoxyazijnzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001551/;https://chem.nlm.nih.gov/chemidplus/rn/94-75-7;2,4-D;94-75-7;24D;2,4-dichloorfenoxyazijnzuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001565/;https://chem.nlm.nih.gov/chemidplus/rn/32598-13-3;PCB77;32598-13-3;PCB77;3,3',4,4'-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001565/;https://chem.nlm.nih.gov/chemidplus/rn/32598-13-3;PCB77;32598-13-3;PCB77;3,3',4,4'-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001572/;https://chem.nlm.nih.gov/chemidplus/rn/75-07-0;ethanal CH3CHO;75-07-0;C2al;ethanal;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001579/;https://chem.nlm.nih.gov/chemidplus/rn/1912-24-9;NA;1912-24-9;atzne;atrazine;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001586/;https://chem.nlm.nih.gov/chemidplus/rn/86-50-0;NA;86-50-0;C1yazfs;methylazinfos;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001593/;https://chem.nlm.nih.gov/chemidplus/rn/474-62-4;C28D5 campesterol;474-62-4;campEsrol;campesterol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001600/;https://chem.nlm.nih.gov/chemidplus/rn/101-21-3;NA;101-21-3;Clpfm;chloorprofam;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001621/;https://chem.nlm.nih.gov/chemidplus/rn/7439-97-6;total_Hg;7439-97-6;Hg;kwik;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001621/;https://chem.nlm.nih.gov/chemidplus/rn/7439-97-6;total_Hg;7439-97-6;Hg;kwik;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001635/;https://chem.nlm.nih.gov/chemidplus/rn/35694-08-7;PCB194;35694-08-7;PCB194;2,2',3,3',4,4',5,5'-octachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001635/;https://chem.nlm.nih.gov/chemidplus/rn/35694-08-7;PCB194;35694-08-7;PCB194;2,2',3,3',4,4',5,5'-octachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001642/;https://chem.nlm.nih.gov/chemidplus/rn/35065-30-6;PCB170;35065-30-6;PCB170;2,2',3,3',4,4',5-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001642/;https://chem.nlm.nih.gov/chemidplus/rn/35065-30-6;PCB170;35065-30-6;PCB170;2,2',3,3',4,4',5-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001649/;https://chem.nlm.nih.gov/chemidplus/rn/38380-07-3;PCB128;38380-07-3;PCB128;2,2',3,3',4,4'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001649/;https://chem.nlm.nih.gov/chemidplus/rn/38380-07-3;PCB128;38380-07-3;PCB128;2,2',3,3',4,4'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001656/;https://chem.nlm.nih.gov/chemidplus/rn/40186-71-8;PCB201;40186-71-8;PCB201;2,2',3,3',4,5',6,6'-octachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001656/;https://chem.nlm.nih.gov/chemidplus/rn/40186-71-8;PCB201;40186-71-8;PCB201;2,2',3,3',4,5',6,6'-octachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001663/;https://chem.nlm.nih.gov/chemidplus/rn/38411-25-5;PCB174;38411-25-5;PCB174;2,2',3,3',4,5,6'-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001663/;https://chem.nlm.nih.gov/chemidplus/rn/38411-25-5;PCB174;38411-25-5;PCB174;2,2',3,3',4,5,6'-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001670/;https://chem.nlm.nih.gov/chemidplus/rn/38380-05-1;PCB132;38380-05-1;PCB132;2,2',3,3',4,6'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001670/;https://chem.nlm.nih.gov/chemidplus/rn/38380-05-1;PCB132;38380-05-1;PCB132;2,2',3,3',4,6'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001677/;https://chem.nlm.nih.gov/chemidplus/rn/2136-99-4;PCB202;2136-99-4;PCB202;2,2',3,3',5,5',6,6'-octachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001677/;https://chem.nlm.nih.gov/chemidplus/rn/2136-99-4;PCB202;2136-99-4;PCB202;2,2',3,3',5,5',6,6'-octachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001684/;https://chem.nlm.nih.gov/chemidplus/rn/38380-04-0;PCB149;38380-04-0;PCB149;2,2',3,4',5',6-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001684/;https://chem.nlm.nih.gov/chemidplus/rn/38380-04-0;PCB149;38380-04-0;PCB149;2,2',3,4',5',6-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001691/;https://chem.nlm.nih.gov/chemidplus/rn/41464-51-1;PCB97;41464-51-1;PCB97;2,2',3,4',5'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001691/;https://chem.nlm.nih.gov/chemidplus/rn/41464-51-1;PCB97;41464-51-1;PCB97;2,2',3,4',5'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001698/;https://chem.nlm.nih.gov/chemidplus/rn/52663-68-0;PCB187;52663-68-0;PCB187;2,2',3,4',5,5',6-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001698/;https://chem.nlm.nih.gov/chemidplus/rn/52663-68-0;PCB187;52663-68-0;PCB187;2,2',3,4',5,5',6-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001712/;https://chem.nlm.nih.gov/chemidplus/rn/52663-69-1;PCB183;52663-69-1;PCB183;2,2',3,4,4',5',6-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001712/;https://chem.nlm.nih.gov/chemidplus/rn/52663-69-1;PCB183;52663-69-1;PCB183;2,2',3,4,4',5',6-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001719/;https://chem.nlm.nih.gov/chemidplus/rn/35065-28-2;PCB138;35065-28-2;PCB138;2,2',3,4,4',5'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001719/;https://chem.nlm.nih.gov/chemidplus/rn/35065-28-2;PCB138;35065-28-2;PCB138;2,2',3,4,4',5'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001733/;https://chem.nlm.nih.gov/chemidplus/rn/35065-29-3;PCB180;35065-29-3;PCB180;2,2',3,4,4',5,5'-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001733/;https://chem.nlm.nih.gov/chemidplus/rn/35065-29-3;PCB180;35065-29-3;PCB180;2,2',3,4,4',5,5'-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001740/;https://chem.nlm.nih.gov/chemidplus/rn/35694-06-5;PCB137;35694-06-5;PCB137;2,2',3,4,4',5-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001740/;https://chem.nlm.nih.gov/chemidplus/rn/35694-06-5;PCB137;35694-06-5;PCB137;2,2',3,4,4',5-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001747/;https://chem.nlm.nih.gov/chemidplus/rn/65510-45-4;PCB85;65510-45-4;PCB85;2,2',3,4,4'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001747/;https://chem.nlm.nih.gov/chemidplus/rn/65510-45-4;PCB85;65510-45-4;PCB85;2,2',3,4,4'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001754/;https://chem.nlm.nih.gov/chemidplus/rn/38380-02-8;PCB87;38380-02-8;PCB87;2,2',3,4,5'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001754/;https://chem.nlm.nih.gov/chemidplus/rn/38380-02-8;PCB87;38380-02-8;PCB87;2,2',3,4,5'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001761/;https://chem.nlm.nih.gov/chemidplus/rn/52712-04-6;PCB141;52712-04-6;PCB141;2,2',3,4,5,5'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001761/;https://chem.nlm.nih.gov/chemidplus/rn/52712-04-6;PCB141;52712-04-6;PCB141;2,2',3,4,5,5'-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001768/;https://chem.nlm.nih.gov/chemidplus/rn/38379-99-6;PCB95;38379-99-6;PCB95;2,2',3,5',6-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001768/;https://chem.nlm.nih.gov/chemidplus/rn/38379-99-6;PCB95;38379-99-6;PCB95;2,2',3,5',6-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001775/;https://chem.nlm.nih.gov/chemidplus/rn/41464-39-5;PCB44;41464-39-5;PCB44;2,2',3,5'-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001775/;https://chem.nlm.nih.gov/chemidplus/rn/41464-39-5;PCB44;41464-39-5;PCB44;2,2',3,5'-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001782/;https://chem.nlm.nih.gov/chemidplus/rn/52663-63-5;PCB151;52663-63-5;PCB151;2,2',3,5,5',6-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001782/;https://chem.nlm.nih.gov/chemidplus/rn/52663-63-5;PCB151;52663-63-5;PCB151;2,2',3,5,5',6-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001789/;https://chem.nlm.nih.gov/chemidplus/rn/38380-01-7;PCB99;38380-01-7;PCB99;2,2',4,4',5-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001789/;https://chem.nlm.nih.gov/chemidplus/rn/38380-01-7;PCB99;38380-01-7;PCB99;2,2',4,4',5-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001796/;https://chem.nlm.nih.gov/chemidplus/rn/41464-40-8;PCB49;41464-40-8;PCB49;2,2',4,5'-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001796/;https://chem.nlm.nih.gov/chemidplus/rn/41464-40-8;PCB49;41464-40-8;PCB49;2,2',4,5'-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001803/;https://chem.nlm.nih.gov/chemidplus/rn/37680-73-2;PCB101;37680-73-2;PCB101;2,2',4,5,5'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001803/;https://chem.nlm.nih.gov/chemidplus/rn/37680-73-2;PCB101;37680-73-2;PCB101;2,2',4,5,5'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001810/;https://chem.nlm.nih.gov/chemidplus/rn/56558-16-8;PCB104;56558-16-8;PCB104;2,2',4,6,6'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001810/;https://chem.nlm.nih.gov/chemidplus/rn/56558-16-8;PCB104;56558-16-8;PCB104;2,2',4,6,6'-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001817/;https://chem.nlm.nih.gov/chemidplus/rn/37680-65-2;PCB18;37680-65-2;PCB18;2,2',5-trichloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001817/;https://chem.nlm.nih.gov/chemidplus/rn/37680-65-2;PCB18;37680-65-2;PCB18;2,2',5-trichloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001831/;https://chem.nlm.nih.gov/chemidplus/rn/32598-11-1;PCB70;32598-11-1;PCB70;2,3',4',5-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001831/;https://chem.nlm.nih.gov/chemidplus/rn/32598-11-1;PCB70;32598-11-1;PCB70;2,3',4',5-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001838/;https://chem.nlm.nih.gov/chemidplus/rn/32598-10-0;PCB66;32598-10-0;PCB66;2,3,4,4-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001838/;https://chem.nlm.nih.gov/chemidplus/rn/32598-10-0;PCB66;32598-10-0;PCB66;2,3,4,4-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001845/;https://chem.nlm.nih.gov/chemidplus/rn/38380-03-9;PCB110;38380-03-9;PCB110;2,3,3',4',6-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001845/;https://chem.nlm.nih.gov/chemidplus/rn/38380-03-9;PCB110;38380-03-9;PCB110;2,3,3',4',6-pentachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001852/;https://chem.nlm.nih.gov/chemidplus/rn/41464-43-1;PCB56;41464-43-1;PCB56;2,3,3',4'-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001852/;https://chem.nlm.nih.gov/chemidplus/rn/41464-43-1;PCB56;41464-43-1;PCB56;2,3,3',4'-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001859/;https://chem.nlm.nih.gov/chemidplus/rn/7012-37-5;PCB28;7012-37-5;PCB28;2,4,4'-trichloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001859/;https://chem.nlm.nih.gov/chemidplus/rn/7012-37-5;PCB28;7012-37-5;PCB28;2,4,4'-trichloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001866/;https://chem.nlm.nih.gov/chemidplus/rn/74472-42-7;PCB158;74472-42-7;PCB158;2,3,3',4,4',6-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001866/;https://chem.nlm.nih.gov/chemidplus/rn/74472-42-7;PCB158;74472-42-7;PCB158;2,3,3',4,4',6-hexachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001880/;https://chem.nlm.nih.gov/chemidplus/rn/16606-02-3;PCB31;16606-02-3;PCB31;2,4',5-trichloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001880/;https://chem.nlm.nih.gov/chemidplus/rn/16606-02-3;PCB31;16606-02-3;PCB31;2,4',5-trichloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001887/;https://chem.nlm.nih.gov/chemidplus/rn/32690-93-0;PCB74;32690-93-0;PCB74;2,4,4',5-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001887/;https://chem.nlm.nih.gov/chemidplus/rn/32690-93-0;PCB74;32690-93-0;PCB74;2,4,4',5-tetrachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001894/;https://chem.nlm.nih.gov/chemidplus/rn/40186-72-9;PCB206;40186-72-9;PCB206;2,2',3,3',4,4',5,5',6-nonachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001894/;https://chem.nlm.nih.gov/chemidplus/rn/40186-72-9;PCB206;40186-72-9;PCB206;2,2',3,3',4,4',5,5',6-nonachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001901/;https://chem.nlm.nih.gov/chemidplus/rn/52663-70-4;PCB177;52663-70-4;PCB177;2,2',3,3',4,5',6-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001901/;https://chem.nlm.nih.gov/chemidplus/rn/52663-70-4;PCB177;52663-70-4;PCB177;2,2',3,3',4,5',6-heptachloorbifenyl;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001908/;https://chem.nlm.nih.gov/chemidplus/rn/50-32-8;NA;50-32-8;BaP;benzo(a)pyreen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001915/;https://chem.nlm.nih.gov/chemidplus/rn/205-99-2;NA;205-99-2;BbF;benzo(b)fluorantheen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001922/;https://chem.nlm.nih.gov/chemidplus/rn/195-19-7;NA;195-19-7;BcFen;benzo(c)fenantreen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001929/;https://chem.nlm.nih.gov/chemidplus/rn/192-97-2;NA;192-97-2;BeP;benzo(e)pyreen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001936/;https://chem.nlm.nih.gov/chemidplus/rn/191-24-2;NA;191-24-2;BghiPe;benzo(ghi)peryleen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001943/;https://chem.nlm.nih.gov/chemidplus/rn/205-82-3;NA;205-82-3;BjF;benzo(j)fluorantheen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001950/;https://chem.nlm.nih.gov/chemidplus/rn/207-08-9;NA;207-08-9;BkF;benzo(k)fluorantheen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001964/;https://chem.nlm.nih.gov/chemidplus/rn/1127-76-0;NA;1127-76-0;1C2yNaf;1-ethylnaftaleen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001971/;https://chem.nlm.nih.gov/chemidplus/rn/90-12-0;NA;90-12-0;1C1yNaf;1-methylnaftaleen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001992/;https://chem.nlm.nih.gov/chemidplus/rn/91-57-6;NA;91-57-6;2C1yNaf;2-methylnaftaleen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS001999/;https://chem.nlm.nih.gov/chemidplus/rn/83-32-9;NA;83-32-9;AcNe;acenafteen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS002006/;https://chem.nlm.nih.gov/chemidplus/rn/208-96-8;NA;208-96-8;AcNy;acenaftyleen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS002013/;https://chem.nlm.nih.gov/chemidplus/rn/91-20-3;NA;91-20-3;Naf;naftaleen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS002027/;https://chem.nlm.nih.gov/chemidplus/rn/120-12-7;NA;120-12-7;Ant;antraceen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS002034/;https://chem.nlm.nih.gov/chemidplus/rn/56-55-3;NA;56-55-3;BaA;benzo(a)antraceen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS002048/;https://chem.nlm.nih.gov/chemidplus/rn/53-70-3;NA;53-70-3;DBahAnt;dibenzo(a,h)antraceen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS002055/;https://chem.nlm.nih.gov/chemidplus/rn/86-73-7;NA;86-73-7;Fle;fluoreen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS002069/;https://chem.nlm.nih.gov/chemidplus/rn/206-44-0;NA;206-44-0;Flu;fluorantheen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS002083/;https://chem.nlm.nih.gov/chemidplus/rn/27208-37-3;NA;27208-37-3;cycPecdPyr;cyclopenta(cd)pyreen;Geldig
